date,bidopen,bidclose,bidhigh,bidlow,tickqty,bidclose_15_1,bidclose_15_2,bidclose_15_3,bidclose_15_4,bidclose_15_5,bidclose_15_6,bidclose_15_7,bidclose_15_8,bidclose_15_9,bidclose_15_10,bidclose_15_11,bidclose_15_12,bidclose_15_13,bidclose_15_14,bidclose_15_15,bidclose_15_16,bidclose_15_17,bidclose_15_18,bidclose_15_19,bidclose_15_20,bidclose_15_21,bidclose_15_22,bidclose_15_23,bidclose_15_24
2019-07-07 19:00:00,1.12236,1.12248,1.12249,1.12154,88,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371,1.13669,1.13571,1.13548,1.13523,1.13586,1.13614,1.13692,1.13722,1.1373
2019-07-07 20:00:00,1.12248,1.12255,1.12255,1.12239,27,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371,1.13669,1.13571,1.13548,1.13523,1.13586,1.13614,1.13692,1.13722
2019-07-07 21:00:00,1.12255,1.12263,1.12266,1.1221,1223,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371,1.13669,1.13571,1.13548,1.13523,1.13586,1.13614,1.13692
2019-07-07 22:00:00,1.12263,1.12281,1.12285,1.12248,1896,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371,1.13669,1.13571,1.13548,1.13523,1.13586,1.13614
2019-07-07 23:00:00,1.12281,1.12262,1.12282,1.12259,1908,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371,1.13669,1.13571,1.13548,1.13523,1.13586
2019-07-08 00:00:00,1.12262,1.12203,1.12292,1.12191,3414,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371,1.13669,1.13571,1.13548,1.13523
2019-07-08 01:00:00,1.12203,1.12262,1.12277,1.12203,3197,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371,1.13669,1.13571,1.13548
2019-07-08 02:00:00,1.12262,1.12254,1.12268,1.1223,2328,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371,1.13669,1.13571
2019-07-08 03:00:00,1.12254,1.12278,1.1229,1.1225,1781,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371,1.13669
2019-07-08 04:00:00,1.12278,1.12305,1.12306,1.12244,1824,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747,1.1371
2019-07-08 05:00:00,1.12305,1.12292,1.12321,1.1226,2661,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778,1.13747
2019-07-08 06:00:00,1.12292,1.12197,1.12294,1.1219,6509,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745,1.13778
2019-07-08 07:00:00,1.12197,1.1231,1.12321,1.12192,9500,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658,1.13745
2019-07-08 08:00:00,1.1231,1.12308,1.12338,1.1228,6776,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579,1.13658
2019-07-08 09:00:00,1.12308,1.12274,1.12321,1.12252,6717,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686,1.13579
2019-07-08 10:00:00,1.12274,1.12144,1.12295,1.12142,5314,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706,1.13686
2019-07-08 11:00:00,1.12144,1.12201,1.12207,1.12126,5691,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657,1.13706
2019-07-08 12:00:00,1.12201,1.12226,1.12264,1.12122,10357,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666,1.13657
2019-07-08 13:00:00,1.12226,1.12179,1.12238,1.1214,10260,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728,1.13666
2019-07-08 14:00:00,1.12179,1.12143,1.12205,1.1209,9769,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678,1.13728
2019-07-08 15:00:00,1.12143,1.12074,1.12183,1.12066,7392,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681,1.13678
2019-07-08 16:00:00,1.12074,1.12141,1.12163,1.12064,5361,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675,1.13681
2019-07-08 17:00:00,1.12141,1.12147,1.12203,1.12138,4798,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677,1.13675
2019-07-08 18:00:00,1.12147,1.12114,1.12163,1.1211,3275,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706,1.13677
2019-07-08 19:00:00,1.12114,1.12085,1.12126,1.12083,3842,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695,1.13706
2019-07-08 20:00:00,1.12085,1.12134,1.12138,1.12077,1804,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661,1.13695
2019-07-08 21:00:00,1.12134,1.1215,1.1217,1.1212,1102,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681,1.13661
2019-07-08 22:00:00,1.1215,1.12156,1.12165,1.12145,1504,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648,1.13681
2019-07-08 23:00:00,1.12156,1.12145,1.12155,1.12133,1047,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626,1.13648
2019-07-09 00:00:00,1.12145,1.1215,1.12183,1.12127,2369,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629,1.13626
2019-07-09 01:00:00,1.1215,1.12129,1.12164,1.12091,2607,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777,1.13629
2019-07-09 02:00:00,1.12129,1.12115,1.12133,1.1211,1084,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864,1.13777
2019-07-09 03:00:00,1.12115,1.1211,1.12132,1.12106,1547,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895,1.13864
2019-07-09 04:00:00,1.1211,1.1217,1.12176,1.121,1786,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841,1.13895
2019-07-09 05:00:00,1.1217,1.12133,1.12172,1.12133,1346,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817,1.13841
2019-07-09 06:00:00,1.12133,1.12069,1.12137,1.12056,7240,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707,1.13817
2019-07-09 07:00:00,1.12069,1.12072,1.12128,1.12044,11798,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847,1.13707
2019-07-09 08:00:00,1.12072,1.11981,1.12096,1.11955,8097,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822,1.13847
2019-07-09 09:00:00,1.11981,1.12032,1.12042,1.11927,7371,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882,1.13822
2019-07-09 10:00:00,1.12032,1.12017,1.12082,1.12009,5902,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741,1.13882
2019-07-09 11:00:00,1.12017,1.12023,1.12023,1.11951,6144,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582,1.13741
2019-07-09 12:00:00,1.12023,1.1204,1.12088,1.12,9267,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682,1.13582
2019-07-09 13:00:00,1.1204,1.12064,1.12096,1.1201,11082,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764,1.13682
2019-07-09 14:00:00,1.12064,1.12051,1.12103,1.11999,10357,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711,1.13764
2019-07-09 15:00:00,1.12051,1.12084,1.12107,1.12042,8711,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367,1.13711
2019-07-09 16:00:00,1.12084,1.12079,1.121,1.11993,7332,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595,1.1367
2019-07-09 17:00:00,1.12079,1.12101,1.12133,1.12071,6495,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595,1.13595
2019-07-09 18:00:00,1.12101,1.12072,1.12114,1.12072,3265,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643,1.13595
2019-07-09 19:00:00,1.12072,1.12062,1.1208,1.12026,4309,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679,1.13643
2019-07-09 20:00:00,1.12062,1.12071,1.12076,1.12039,1395,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595,1.13679
2019-07-09 21:00:00,1.12071,1.12074,1.12078,1.12052,854,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534,1.13595
2019-07-09 22:00:00,1.12074,1.12052,1.12083,1.12051,989,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509,1.13534
2019-07-09 23:00:00,1.12052,1.12038,1.12059,1.12035,1486,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515,1.13509
2019-07-10 00:00:00,1.12038,1.12029,1.12038,1.12013,2274,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352,1.13515
2019-07-10 01:00:00,1.12029,1.12034,1.12047,1.12018,1836,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479,1.1352
2019-07-10 02:00:00,1.12034,1.12094,1.12096,1.12021,1946,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278,1.13479
2019-07-10 03:00:00,1.12094,1.12066,1.12094,1.12055,1451,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263,1.13278
2019-07-10 04:00:00,1.12066,1.12068,1.12076,1.12059,1447,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206,1.13263
2019-07-10 05:00:00,1.12068,1.12091,1.12099,1.12063,1963,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133,1.13206
2019-07-10 06:00:00,1.12091,1.1212,1.12173,1.12029,10060,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323,1.133
2019-07-10 07:00:00,1.1212,1.1214,1.12167,1.12076,9645,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364,1.1323
2019-07-10 08:00:00,1.1214,1.12248,1.12264,1.12139,11617,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471,1.13364
2019-07-10 09:00:00,1.12248,1.12233,1.12289,1.12189,12856,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453,1.13471
2019-07-10 10:00:00,1.12233,1.12161,1.12233,1.12154,6726,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345,1.13453
2019-07-10 11:00:00,1.12161,1.12129,1.12178,1.12115,6692,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238,1.13345
2019-07-10 12:00:00,1.12129,1.12496,1.12549,1.12121,34071,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062,1.13238
2019-07-10 13:00:00,1.12496,1.12385,1.12527,1.12366,17738,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938,1.13062
2019-07-10 14:00:00,1.12385,1.12522,1.12566,1.1235,22348,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828,1.12938
2019-07-10 15:00:00,1.12522,1.12594,1.12624,1.12422,15974,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849,1.12828
2019-07-10 16:00:00,1.12594,1.12588,1.12638,1.12521,10998,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865,1.12849
2019-07-10 17:00:00,1.12588,1.12537,1.12603,1.12524,9705,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844,1.12865
2019-07-10 18:00:00,1.12537,1.12521,1.12613,1.12503,10334,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869,1.12844
2019-07-10 19:00:00,1.12521,1.12528,1.12566,1.1252,5935,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854,1.12869
2019-07-10 20:00:00,1.12528,1.12501,1.12535,1.12495,2033,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863,1.12854
2019-07-10 21:00:00,1.12501,1.12521,1.12555,1.125,4267,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835,1.12863
2019-07-10 22:00:00,1.12521,1.1259,1.12595,1.12522,1214,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832,1.12835
2019-07-10 23:00:00,1.1259,1.12577,1.12592,1.12551,1786,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793,1.12832
2019-07-11 00:00:00,1.12577,1.12605,1.12645,1.12576,4081,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794,1.12793
2019-07-11 01:00:00,1.12605,1.12617,1.12634,1.12574,3732,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891,1.12794
2019-07-11 02:00:00,1.12617,1.12724,1.12724,1.12608,4310,1.12866,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904,1.12891
2019-07-11 03:00:00,1.12724,1.12777,1.12803,1.12716,4649,1.12877,1.12866,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907,1.12904
2019-07-11 04:00:00,1.12777,1.12751,1.12784,1.12739,2717,1.1289,1.12877,1.12866,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882,1.12907
2019-07-11 05:00:00,1.12751,1.12694,1.12783,1.12689,2595,1.12837,1.1289,1.12877,1.12866,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929,1.12882
2019-07-11 06:00:00,1.12694,1.12688,1.12723,1.12661,6461,1.12767,1.12837,1.1289,1.12877,1.12866,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063,1.12929
2019-07-11 07:00:00,1.12688,1.12763,1.12777,1.12676,10402,1.12877,1.12767,1.12837,1.1289,1.12877,1.12866,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983,1.13063
2019-07-11 08:00:00,1.12763,1.1273,1.12776,1.12711,7423,1.12881,1.12877,1.12767,1.12837,1.1289,1.12877,1.12866,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956,1.12983
2019-07-11 09:00:00,1.1273,1.12658,1.12731,1.12658,6743,1.12968,1.12881,1.12877,1.12767,1.12837,1.1289,1.12877,1.12866,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976,1.12956
2019-07-11 10:00:00,1.12658,1.12711,1.12736,1.12635,8953,1.12906,1.12968,1.12881,1.12877,1.12767,1.12837,1.1289,1.12877,1.12866,1.12912,1.12872,1.12925,1.12899,1.12895,1.12887,1.1284,1.12826,1.12899,1.13006,1.1306,1.13,1.12941,1.12986,1.12976
